"","Toronto Raptors","Los Angeles Clippers","Charlotte Hornets","Indiana Pacers","Orlando Magic","Brooklyn Nets","Miami Heat","Philadelphia 76ers","Dallas Mavericks","San Antonio Spurs","Utah Jazz","Phoenix Suns","Portland Trail Blazers","Detroit Pistons","Houston Rockets","Golden State Warriors","Boston Celtics","Memphis Grizzlies","New Orleans Pelicans","Oklahoma City Thunder","Denver Nuggets","Sacramento Kings","Los Angeles Lakers","Milwaukee Bucks","Atlanta Hawks","New York Knicks","Chicago Bulls","Cleveland Cavaliers","Minnesota Timberwolves","Washington Wizards"
"17",1612.28079808975,1565.54097446309,1489.96998264798,1576.56248405671,1438.44756774055,1432.7783082361,1448.79932958735,1571.5340667295,1423.50667009512,1501.39503254118,1554.33361668195,1311.93070826652,1587.58633487346,1509.76190181616,1631.34086486701,1654.5264730519,1560.91771840642,1477.95972794718,1583.27047553282,1573.7551123457,1551.77072158749,1465.73894785214,1512.13657125228,1591.26499143976,1345.16109236322,1351.26960094511,1369.02490774575,1462.62802224909,1503.72407358728,1459.88638918705
"18",1617.65701389793,1573.07225405157,1482.33582763841,1563.77770926976,1433.07135193236,1443.54787880247,1456.77932438176,1578.72702743031,1436.998862094,1513.17150078898,1541.83752512506,1328.59331595383,1577.39902261514,1516.46062199946,1616.83373556064,1640.52266961928,1545.43858046357,1470.42844835871,1573.24779054072,1581.38926735527,1560.39657644083,1478.23503940903,1522.98935707815,1574.60238375246,1341.71280708137,1347.10751253984,1377.63851050663,1477.13515155546,1495.09821873394,1454.21998192233
"19",1621.10529917978,1582.95082924087,1468.38041953483,1552.00124102196,1426.58036675956,1432.66001259987,1451.31575168944,1582.48231682959,1451.43833092373,1504.92142589573,1530.98473929919,1323.26233565136,1568.85331667676,1522.06646702877,1602.77283728813,1628.28717618514,1550.16578257653,1457.82923007914,1557.83239459358,1570.9721169323,1566.88756161363,1472.50715968241,1510.2835770526,1582.8524586457,1336.9856049684,1362.58665048269,1369.65851571221,1468.0683471777,1503.320202704,1467.11681471963
"20",1626.7717064445,1586.54544088942,1481.56092725507,1561.63633095667,1439.28614678511,1424.43802862981,1438.50451525064,1592.50500182169,1443.21968799241,1511.05757944726,1539.31733486554,1319.21701395599,1558.97474148746,1535.25938101332,1588.33336845841,1636.83288212352,1536.67359057765,1452.46596660444,1544.93556179628,1578.09397994712,1577.3047120366,1464.17456411607,1502.18902407994,1569.67195092545,1350.94101307198,1378.00204642982,1363.32641760219,1460.94648416288,1509.65230081402,1481.17771299213
"21",1632.23527913682,1593.16208560191,1488.29436351749,1565.68165265204,1434.54956312077,1418.60491054843,1451.42907537303,1578.58743103111,1457.28600436263,1501.27806014745,1529.68224493083,1315.62240230744,1565.53913217596,1526.60991535912,1595.87886848827,1642.56076185014,1546.91134441125,1461.29790684228,1534.69780796268,1582.47019248186,1585.39926500926,1457.55791940358,1513.99641346059,1574.21962751457,1363.75224951078,1390.60126470939,1357.19026405066,1453.37146672131,1518.71910519179,1472.70607523886
"22",1637.59854261152,1579.09576923169,1479.67553436669,1553.8742632714,1427.98517243227,1411.69732357744,1464.0645732156,1584.42054911248,1469.74030126307,1493.73256011759,1536.58983190183,1308.7482366527,1556.11013097097,1517.54314263244,1599.7332118234,1647.29734551448,1554.48636185282,1454.99124035634,1543.16944571595,1591.11965813606,1594.82826621425,1470.26122789847,1522.21505639191,1559.12817395014,1357.01881324837,1383.90254452609,1352.64258746154,1448.45000723994,1528.4986244916,1465.93917327333
"23",1647.87762410936,1587.94112421959,1471.12084543006,1541.17095477651,1434.85933808701,1402.8653833396,1453.22595327351,1589.21473329133,1461.45625123642,1505.5088860439,1545.20866105263,1304.22045450816,1544.33380504466,1509.69249149732,1587.45715325337,1637.01826401664,1563.73976648834,1468.6413978614,1530.24488559356,1595.82203455276,1606.48148693827,1475.81559556063,1526.74283853645,1568.19494667681,1352.64260071362,1379.10836034724,1347.03674243223,1456.91408982633,1519.24521985608,1474.1434477733
"24",1652.79908359073,1574.29096671452,1462.84200517859,1546.0184132194,1445.69795802911,1394.66110883963,1458.9513848655,1595.98163525686,1474.64250465396,1496.28628677625,1532.57316321006,1298.666086846,1531.87950814422,1500.16902413855,1576.15042751068,1623.82535003209,1569.03837249904,1480.6181868008,1538.79957453019,1579.52389676913,1612.15807762604,1485.11571402393,1535.86846705245,1560.03189838611,1349.17268982659,1394.19981391167,1343.1823990971,1451.45940000842,1531.52127842612,1481.88225071078
"25",1641.1458628667,1561.0880328251,1476.89326420629,1553.05883053308,1440.02136734134,1386.19702625324,1472.15431875493,1602.2883017428,1483.44910313555,1487.16065826025,1541.79576247772,1294.52405080695,1536.02154418327,1492.99904264608,1562.96417409315,1627.29526091912,1573.54725978405,1471.87384389732,1529.95421954229,1588.43511562992,1598.10681859834,1477.04672135059,1524.47565640573,1572.11677997962,1342.81685037082,1386.46101097419,1338.33494065421,1442.15928154511,1539.80011867758,1488.23809016656
"26",1650.03209232327,1564.53971184024,1483.95338692022,1561.12782320643,1432.98095002766,1381.49464983654,1463.8940525037,1593.40207228623,1490.01483314249,1498.55346890696,1553.1024882204,1288.79861921495,1546.13029601192,1482.73874655666,1572.48003492603,1632.74995073703,1582.46463283369,1464.93748680184,1538.23826956894,1576.68137790798,1581.84698676157,1483.54787397151,1533.2199993092,1578.82888531199,1359.07668220759,1381.16240496349,1354.63307843783,1453.47781453262,1529.69136684894,1476.91955717905
