"","game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks","home_team_wins"
"247","201711200MIL",2017-11-20,"8:00p","Washington Wizards",99,"Milwaukee Bucks",88,"",16122,"",0
"248","201711200NOP",2017-11-20,"8:00p","Oklahoma City Thunder",107,"New Orleans Pelicans",114,"",16765,"",1
"249","201711200DAL",2017-11-20,"8:30p","Boston Celtics",110,"Dallas Mavericks",102,"OT",20302,"",0
"250","201711200SAS",2017-11-20,"8:30p","Atlanta Hawks",85,"San Antonio Spurs",96,"",18418,"",1
"251","201711200SAC",2017-11-20,"10:00p","Denver Nuggets",114,"Sacramento Kings",98,"",17583,"",0
"252","201711210LAL",2017-11-21,"10:30p","Chicago Bulls",94,"Los Angeles Lakers",103,"",18997,"",1
"253","201711220CHO",2017-11-22,"7:00p","Washington Wizards",124,"Charlotte Hornets",129,"OT",16041,"",1
"254","201711220CLE",2017-11-22,"7:00p","Brooklyn Nets",109,"Cleveland Cavaliers",119,"",20562,"",1
"255","201711220PHI",2017-11-22,"7:00p","Portland Trail Blazers",81,"Philadelphia 76ers",101,"",20605,"",1
"256","201711220ATL",2017-11-22,"7:30p","Los Angeles Clippers",116,"Atlanta Hawks",103,"",12675,"",0
"257","201711220MIA",2017-11-22,"7:30p","Boston Celtics",98,"Miami Heat",104,"",19704,"",1
"258","201711220NYK",2017-11-22,"7:30p","Toronto Raptors",100,"New York Knicks",108,"",19812,"",1
"259","201711220HOU",2017-11-22,"8:00p","Denver Nuggets",95,"Houston Rockets",125,"",18055,"",1
"260","201711220MEM",2017-11-22,"8:00p","Dallas Mavericks",95,"Memphis Grizzlies",94,"",16101,"",0
"261","201711220MIN",2017-11-22,"8:00p","Orlando Magic",118,"Minnesota Timberwolves",124,"",16402,"",1
"262","201711220NOP",2017-11-22,"8:00p","San Antonio Spurs",90,"New Orleans Pelicans",107,"",17539,"",1
"263","201711220OKC",2017-11-22,"8:00p","Golden State Warriors",91,"Oklahoma City Thunder",108,"",18203,"",1
"264","201711220PHO",2017-11-22,"9:00p","Milwaukee Bucks",113,"Phoenix Suns",107,"OT",16270,"",0
"265","201711220UTA",2017-11-22,"9:00p","Chicago Bulls",80,"Utah Jazz",110,"",17434,"",1
"266","201711220SAC",2017-11-22,"10:30p","Los Angeles Lakers",102,"Sacramento Kings",113,"",17583,"",1
"267","201711240BRK",2017-11-24,"12:00p","Portland Trail Blazers",127,"Brooklyn Nets",125,"",15246,"",0
"268","201711240ATL",2017-11-24,"7:30p","New York Knicks",104,"Atlanta Hawks",116,"",14355,"",1
"269","201711240BOS",2017-11-24,"7:30p","Orlando Magic",103,"Boston Celtics",118,"",18624,"",1
"270","201711240CLE",2017-11-24,"8:00p","Charlotte Hornets",99,"Cleveland Cavaliers",100,"",20562,"",1
"271","201711240IND",2017-11-24,"8:00p","Toronto Raptors",104,"Indiana Pacers",107,"",16523,"",1
"272","201711240MIN",2017-11-24,"8:00p","Miami Heat",109,"Minnesota Timberwolves",97,"",18978,"",0
"273","201711240OKC",2017-11-24,"8:00p","Detroit Pistons",99,"Oklahoma City Thunder",98,"",18203,"",0
"274","201711240DEN",2017-11-24,"9:00p","Memphis Grizzlies",92,"Denver Nuggets",104,"",16736,"",1
"275","201711240PHO",2017-11-24,"9:00p","New Orleans Pelicans",115,"Phoenix Suns",91,"",16574,"",0
"276","201711240GSW",2017-11-24,"10:30p","Chicago Bulls",94,"Golden State Warriors",143,"",19596,"",1
"277","201711250CHO",2017-11-25,"7:00p","San Antonio Spurs",106,"Charlotte Hornets",86,"",18597,"",0
"278","201711250PHI",2017-11-25,"7:00p","Orlando Magic",111,"Philadelphia 76ers",130,"",20585,"",1
"279","201711250WAS",2017-11-25,"7:00p","Portland Trail Blazers",108,"Washington Wizards",105,"",18092,"",0
"280","201711250ATL",2017-11-25,"7:30p","Toronto Raptors",112,"Atlanta Hawks",78,"",12278,"",0
"281","201711250HOU",2017-11-25,"8:00p","New York Knicks",102,"Houston Rockets",117,"",18055,"",1
"282","201711250IND",2017-11-25,"8:00p","Boston Celtics",108,"Indiana Pacers",98,"",16303,"",0
"283","201711250DAL",2017-11-25,"8:30p","Oklahoma City Thunder",81,"Dallas Mavericks",97,"",20340,"",1
"284","201711250GSW",2017-11-25,"8:30p","New Orleans Pelicans",95,"Golden State Warriors",110,"",19596,"",1
"285","201711250UTA",2017-11-25,"9:00p","Milwaukee Bucks",108,"Utah Jazz",121,"",17298,"",1
"286","201711250SAC",2017-11-25,"10:00p","Los Angeles Clippers",97,"Sacramento Kings",95,"",17583,"",0
"287","201711260CHI",2017-11-26,"3:30p","Miami Heat",100,"Chicago Bulls",93,"",20928,"",0
"288","201711260MIN",2017-11-26,"3:30p","Phoenix Suns",108,"Minnesota Timberwolves",119,"",16448,"",1
"289","201711260MEM",2017-11-26,"6:00p","Brooklyn Nets",98,"Memphis Grizzlies",88,"",14889,"",0
"290","201711270IND",2017-11-27,"7:00p","Orlando Magic",109,"Indiana Pacers",121,"",12501,"",1
"291","201711270PHI",2017-11-27,"7:00p","Cleveland Cavaliers",113,"Philadelphia 76ers",91,"",20527,"",0
"292","201711270BOS",2017-11-27,"7:30p","Detroit Pistons",118,"Boston Celtics",108,"",18624,"",0
"293","201711270NYK",2017-11-27,"7:30p","Portland Trail Blazers",103,"New York Knicks",91,"",18409,"",0
"294","201711270HOU",2017-11-27,"8:00p","Brooklyn Nets",103,"Houston Rockets",117,"",16189,"",1
"295","201711270SAS",2017-11-27,"8:30p","Dallas Mavericks",108,"San Antonio Spurs",115,"",17918,"",1
"296","201711270GSW",2017-11-27,"10:30p","Sacramento Kings",110,"Golden State Warriors",106,"",19596,"",0
"297","201711270LAC",2017-11-27,"10:30p","Los Angeles Lakers",115,"Los Angeles Clippers",120,"",18086,"",1
"298","201711280CLE",2017-11-28,"7:00p","Miami Heat",97,"Cleveland Cavaliers",108,"",20562,"",1
"299","201711280CHI",2017-11-28,"8:00p","Phoenix Suns",104,"Chicago Bulls",99,"",18324,"",0
"300","201711280MIN",2017-11-28,"8:00p","Washington Wizards",92,"Minnesota Timberwolves",89,"",13442,"",0
"301","201711280SAC",2017-11-28,"10:00p","Milwaukee Bucks",112,"Sacramento Kings",87,"",17583,"",0
"302","201711280UTA",2017-11-28,"10:00p","Denver Nuggets",77,"Utah Jazz",106,"",16790,"",1
"303","201711290DET",2017-11-29,"7:00p","Phoenix Suns",107,"Detroit Pistons",131,"",18096,"",1
"304","201711290ORL",2017-11-29,"7:00p","Oklahoma City Thunder",108,"Orlando Magic",121,"",17797,"",1
"305","201711290PHI",2017-11-29,"7:00p","Washington Wizards",113,"Philadelphia 76ers",118,"",20492,"",1
"306","201711290NYK",2017-11-29,"7:30p","Miami Heat",86,"New York Knicks",115,"",17693,"",1
"307","201711290TOR",2017-11-29,"7:30p","Charlotte Hornets",113,"Toronto Raptors",126,"",19800,"",1
"308","201711290HOU",2017-11-29,"8:00p","Indiana Pacers",97,"Houston Rockets",118,"",16760,"",1
"309","201711290NOP",2017-11-29,"8:00p","Minnesota Timberwolves",120,"New Orleans Pelicans",102,"",15555,"",0
"310","201711290DAL",2017-11-29,"8:30p","Brooklyn Nets",109,"Dallas Mavericks",104,"",19327,"",0
"311","201711290SAS",2017-11-29,"8:30p","Memphis Grizzlies",95,"San Antonio Spurs",104,"",18013,"",1
"312","201711290LAL",2017-11-29,"10:30p","Golden State Warriors",127,"Los Angeles Lakers",123,"OT",18997,"",0
"313","201711300ATL",2017-11-30,"7:30p","Cleveland Cavaliers",121,"Atlanta Hawks",114,"",16379,"",0
"314","201711300BOS",2017-11-30,"7:30p","Philadelphia 76ers",97,"Boston Celtics",108,"",18624,"",1
"315","201711300DEN",2017-11-30,"9:00p","Chicago Bulls",110,"Denver Nuggets",111,"",15156,"",1
"316","201711300POR",2017-11-30,"10:00p","Milwaukee Bucks",103,"Portland Trail Blazers",91,"",19459,"",0
"317","201711300LAC",2017-11-30,"10:30p","Utah Jazz",126,"Los Angeles Clippers",107,"",15139,"",0
"318","201712010ORL",2017-12-01,"7:00p","Golden State Warriors",133,"Orlando Magic",112,"",18846,"",0
"319","201712010WAS",2017-12-01,"7:00p","Detroit Pistons",91,"Washington Wizards",109,"",17885,"",1
"320","201712010TOR",2017-12-01,"7:30p","Indiana Pacers",115,"Toronto Raptors",120,"",19800,"",1
"321","201712010CHI",2017-12-01,"8:00p","Sacramento Kings",107,"Chicago Bulls",106,"",19268,"",0
"322","201712010MEM",2017-12-01,"8:00p","San Antonio Spurs",95,"Memphis Grizzlies",79,"",16413,"",0
"323","201712010MIA",2017-12-01,"8:00p","Charlotte Hornets",100,"Miami Heat",105,"",19600,"",1
"324","201712010OKC",2017-12-01,"8:00p","Minnesota Timberwolves",107,"Oklahoma City Thunder",111,"",18203,"",1
"325","201712010UTA",2017-12-01,"9:00p","New Orleans Pelicans",108,"Utah Jazz",114,"",17725,"",1
"326","201712020BOS",2017-12-02,"1:00p","Phoenix Suns",111,"Boston Celtics",116,"",18624,"",1
"327","201712020DAL",2017-12-02,"2:00p","Los Angeles Clippers",82,"Dallas Mavericks",108,"",19245,"",1
"328","201712020BRK",2017-12-02,"3:00p","Atlanta Hawks",114,"Brooklyn Nets",102,"",13949,"",0
"329","201712020CLE",2017-12-02,"7:30p","Memphis Grizzlies",111,"Cleveland Cavaliers",116,"",20562,"",1
"330","201712020PHI",2017-12-02,"7:30p","Detroit Pistons",103,"Philadelphia 76ers",108,"",20562,"",1
"331","201712020MIL",2017-12-02,"8:30p","Sacramento Kings",104,"Milwaukee Bucks",109,"",15581,"",1
"332","201712020DEN",2017-12-02,"9:00p","Los Angeles Lakers",100,"Denver Nuggets",115,"",19520,"",1
"333","201712020POR",2017-12-02,"10:00p","New Orleans Pelicans",123,"Portland Trail Blazers",116,"",18730,"",0
"334","201712030NYK",2017-12-03,"3:30p","Orlando Magic",105,"New York Knicks",100,"",19082,"",0
"335","201712030MIA",2017-12-03,"7:00p","Golden State Warriors",123,"Miami Heat",95,"",19600,"",0
"336","201712030MIN",2017-12-03,"7:00p","Los Angeles Clippers",106,"Minnesota Timberwolves",112,"",13172,"",1
"337","201712030OKC",2017-12-03,"7:00p","San Antonio Spurs",87,"Oklahoma City Thunder",90,"",18203,"",1
"338","201712030LAL",2017-12-03,"9:30p","Houston Rockets",118,"Los Angeles Lakers",95,"",18997,"",0
"339","201712040CHO",2017-12-04,"7:00p","Orlando Magic",94,"Charlotte Hornets",104,"",14419,"",1
"340","201712040IND",2017-12-04,"7:00p","New York Knicks",97,"Indiana Pacers",115,"",12018,"",1
"341","201712040PHI",2017-12-04,"7:00p","Phoenix Suns",115,"Philadelphia 76ers",101,"",20564,"",0
"342","201712040ATL",2017-12-04,"7:30p","Brooklyn Nets",110,"Atlanta Hawks",90,"",12056,"",0
"343","201712040BOS",2017-12-04,"7:30p","Milwaukee Bucks",100,"Boston Celtics",111,"",18624,"",1
"344","201712040CHI",2017-12-04,"8:00p","Cleveland Cavaliers",113,"Chicago Bulls",91,"",21323,"",0
"345","201712040MEM",2017-12-04,"8:00p","Minnesota Timberwolves",92,"Memphis Grizzlies",95,"",14012,"",1
"346","201712040NOP",2017-12-04,"8:00p","Golden State Warriors",125,"New Orleans Pelicans",115,"",17004,"",0
"347","201712040DAL",2017-12-04,"8:30p","Denver Nuggets",105,"Dallas Mavericks",122,"",19419,"",1
"348","201712040SAS",2017-12-04,"8:30p","Detroit Pistons",93,"San Antonio Spurs",96,"",18288,"",1
"349","201712040UTA",2017-12-04,"9:00p","Washington Wizards",69,"Utah Jazz",116,"",17227,"",1
"350","201712050TOR",2017-12-05,"7:30p","Phoenix Suns",113,"Toronto Raptors",126,"",19800,"",1
"351","201712050OKC",2017-12-05,"8:00p","Utah Jazz",94,"Oklahoma City Thunder",100,"",18203,"",1
"352","201712050POR",2017-12-05,"10:00p","Washington Wizards",106,"Portland Trail Blazers",92,"",19241,"",0
"353","201712060CLE",2017-12-06,"7:00p","Sacramento Kings",95,"Cleveland Cavaliers",101,"",20562,"",1
"354","201712060IND",2017-12-06,"7:00p","Chicago Bulls",96,"Indiana Pacers",98,"",13013,"",1
"355","201712060ORL",2017-12-06,"7:00p","Atlanta Hawks",106,"Orlando Magic",110,"OT",16167,"",1
"356","201712060BOS",2017-12-06,"7:30p","Dallas Mavericks",90,"Boston Celtics",97,"",18624,"",1
"357","201712060NYK",2017-12-06,"7:30p","Memphis Grizzlies",88,"New York Knicks",99,"",19812,"",1
"358","201712060CHO",2017-12-06,"8:00p","Golden State Warriors",101,"Charlotte Hornets",87,"",19334,"",0
"359","201712060MIL",2017-12-06,"8:00p","Detroit Pistons",100,"Milwaukee Bucks",104,"",15841,"",1
"360","201712060NOP",2017-12-06,"8:00p","Denver Nuggets",114,"New Orleans Pelicans",123,"",15353,"",1
"361","201712060SAS",2017-12-06,"8:30p","Miami Heat",105,"San Antonio Spurs",117,"",18252,"",1
"362","201712060LAC",2017-12-06,"10:30p","Minnesota Timberwolves",113,"Los Angeles Clippers",107,"",15951,"",0
"363","201712070PHI",2017-12-07,"8:00p","Los Angeles Lakers",107,"Philadelphia 76ers",104,"",20495,"",0
"364","201712070PHO",2017-12-07,"9:00p","Washington Wizards",109,"Phoenix Suns",99,"",15925,"",0
"365","201712070BRK",2017-12-07,"10:00p","Oklahoma City Thunder",95,"Brooklyn Nets",100,"",20562,"at Mexico City, Mexico",1
"366","201712070UTA",2017-12-07,"10:30p","Houston Rockets",112,"Utah Jazz",101,"",18306,"",0
"367","201712080CHO",2017-12-08,"7:00p","Chicago Bulls",119,"Charlotte Hornets",111,"OT",14077,"",0
"368","201712080DET",2017-12-08,"7:00p","Golden State Warriors",102,"Detroit Pistons",98,"",20491,"",0
"369","201712080IND",2017-12-08,"7:00p","Cleveland Cavaliers",102,"Indiana Pacers",106,"",17032,"",1
"370","201712080ORL",2017-12-08,"7:00p","Denver Nuggets",103,"Orlando Magic",89,"",16024,"",0
"371","201712080MEM",2017-12-08,"8:00p","Toronto Raptors",116,"Memphis Grizzlies",107,"",15417,"",0
"372","201712080MIL",2017-12-08,"8:00p","Dallas Mavericks",102,"Milwaukee Bucks",109,"",15889,"",1
"373","201712080NOP",2017-12-08,"8:00p","Sacramento Kings",116,"New Orleans Pelicans",109,"OT",15019,"",0
"374","201712080SAS",2017-12-08,"9:30p","Boston Celtics",102,"San Antonio Spurs",105,"",18418,"",1
"375","201712090LAC",2017-12-09,"3:30p","Washington Wizards",112,"Los Angeles Clippers",113,"",15739,"",1
"376","201712090BRK",2017-12-09,"6:00p","Miami Heat",101,"Brooklyn Nets",89,"",19777,"at Mexico City, Mexico",0
"377","201712090CHO",2017-12-09,"7:00p","Los Angeles Lakers",110,"Charlotte Hornets",99,"",19320,"",0
"378","201712090ATL",2017-12-09,"7:30p","Orlando Magic",110,"Atlanta Hawks",117,"",12719,"",1
"379","201712090CHI",2017-12-09,"8:00p","New York Knicks",102,"Chicago Bulls",104,"",20149,"",1
"380","201712090CLE",2017-12-09,"8:00p","Philadelphia 76ers",98,"Cleveland Cavaliers",105,"",20562,"",1
"381","201712090MIL",2017-12-09,"8:30p","Utah Jazz",100,"Milwaukee Bucks",117,"",16675,"",1
"382","201712090MEM",2017-12-09,"9:00p","Oklahoma City Thunder",102,"Memphis Grizzlies",101,"OT",17794,"",0
"383","201712090PHO",2017-12-09,"9:00p","San Antonio Spurs",104,"Phoenix Suns",101,"",16575,"",0
"384","201712090POR",2017-12-09,"10:00p","Houston Rockets",124,"Portland Trail Blazers",117,"",19503,"",0
"385","201712100SAC",2017-12-10,"3:30p","Toronto Raptors",102,"Sacramento Kings",87,"",17583,"",0
"386","201712100DET",2017-12-10,"4:00p","Boston Celtics",91,"Detroit Pistons",81,"",18776,"",0
"387","201712100IND",2017-12-10,"5:00p","Denver Nuggets",116,"Indiana Pacers",126,"OT",14587,"",1
"388","201712100MIN",2017-12-10,"7:00p","Dallas Mavericks",92,"Minnesota Timberwolves",97,"",13094,"",1
"389","201712100NOP",2017-12-10,"7:00p","Philadelphia 76ers",124,"New Orleans Pelicans",131,"",16878,"",1
"390","201712100NYK",2017-12-10,"7:30p","Atlanta Hawks",107,"New York Knicks",111,"",19189,"",1
"391","201712110CHI",2017-12-11,"8:00p","Boston Celtics",85,"Chicago Bulls",108,"",19617,"",1
"392","201712110HOU",2017-12-11,"8:00p","New Orleans Pelicans",123,"Houston Rockets",130,"",18055,"",1
"393","201712110MEM",2017-12-11,"8:00p","Miami Heat",107,"Memphis Grizzlies",82,"",14857,"",0
"394","201712110OKC",2017-12-11,"8:00p","Charlotte Hornets",116,"Oklahoma City Thunder",103,"",18203,"",0
"395","201712110GSW",2017-12-11,"10:30p","Portland Trail Blazers",104,"Golden State Warriors",111,"",19596,"",1
"396","201712110LAC",2017-12-11,"10:30p","Toronto Raptors",91,"Los Angeles Clippers",96,"",16658,"",1
"397","201712120CLE",2017-12-12,"7:00p","Atlanta Hawks",114,"Cleveland Cavaliers",123,"",20562,"",1
"398","201712120DET",2017-12-12,"7:00p","Denver Nuggets",103,"Detroit Pistons",84,"",15480,"",0
"399","201712120NYK",2017-12-12,"7:00p","Los Angeles Lakers",109,"New York Knicks",113,"OT",19359,"",1
"400","201712120BRK",2017-12-12,"7:30p","Washington Wizards",98,"Brooklyn Nets",103,"",14515,"",1
"401","201712120DAL",2017-12-12,"8:30p","San Antonio Spurs",89,"Dallas Mavericks",95,"",19874,"",1
"402","201712120MIN",2017-12-12,"9:30p","Philadelphia 76ers",118,"Minnesota Timberwolves",112,"OT",14659,"",0
"403","201712120SAC",2017-12-12,"10:00p","Phoenix Suns",92,"Sacramento Kings",99,"",17583,"",1
"404","201712130IND",2017-12-13,"7:00p","Oklahoma City Thunder",100,"Indiana Pacers",95,"",17923,"",0
"405","201712130ORL",2017-12-13,"7:00p","Los Angeles Clippers",106,"Orlando Magic",95,"",16011,"",0
"406","201712130WAS",2017-12-13,"7:00p","Memphis Grizzlies",87,"Washington Wizards",93,"",15297,"",1
"407","201712130BOS",2017-12-13,"7:30p","Denver Nuggets",118,"Boston Celtics",124,"",18624,"",1
"408","201712130MIA",2017-12-13,"7:30p","Portland Trail Blazers",102,"Miami Heat",95,"",19600,"",0
"409","201712130CHI",2017-12-13,"8:00p","Utah Jazz",100,"Chicago Bulls",103,"",18102,"",1
"410","201712130NOP",2017-12-13,"8:00p","Milwaukee Bucks",108,"New Orleans Pelicans",115,"",16863,"",1
"411","201712130PHO",2017-12-13,"9:00p","Toronto Raptors",115,"Phoenix Suns",109,"",15517,"",0
"412","201712130HOU",2017-12-13,"9:30p","Charlotte Hornets",96,"Houston Rockets",108,"",16509,"",1
"413","201712140ATL",2017-12-14,"7:30p","Detroit Pistons",105,"Atlanta Hawks",91,"",13548,"",0
"414","201712140BRK",2017-12-14,"7:30p","New York Knicks",111,"Brooklyn Nets",104,"",17732,"",0
"415","201712140CLE",2017-12-14,"8:00p","Los Angeles Lakers",112,"Cleveland Cavaliers",121,"",20562,"",1
"416","201712140MIN",2017-12-14,"8:00p","Sacramento Kings",96,"Minnesota Timberwolves",119,"",11126,"",1
"417","201712140GSW",2017-12-14,"10:30p","Dallas Mavericks",97,"Golden State Warriors",112,"",19596,"",1
"418","201712150CHO",2017-12-15,"7:00p","Miami Heat",104,"Charlotte Hornets",98,"",15565,"",0
"419","201712150IND",2017-12-15,"7:00p","Detroit Pistons",104,"Indiana Pacers",98,"",14687,"",0
"420","201712150ORL",2017-12-15,"7:00p","Portland Trail Blazers",95,"Orlando Magic",88,"",16963,"",0
"421","201712150PHI",2017-12-15,"7:00p","Oklahoma City Thunder",119,"Philadelphia 76ers",117,"3OT",20612,"",0
"422","201712150WAS",2017-12-15,"7:00p","Los Angeles Clippers",91,"Washington Wizards",100,"",15442,"",1
"423","201712150BOS",2017-12-15,"7:30p","Utah Jazz",107,"Boston Celtics",95,"",18624,"",0
"424","201712150TOR",2017-12-15,"7:30p","Brooklyn Nets",87,"Toronto Raptors",120,"",19800,"",1
"425","201712150MEM",2017-12-15,"8:00p","Atlanta Hawks",94,"Memphis Grizzlies",96,"",15803,"",1
"426","201712150MIL",2017-12-15,"8:00p","Chicago Bulls",115,"Milwaukee Bucks",109,"",16921,"",0
"427","201712150DEN",2017-12-15,"9:00p","New Orleans Pelicans",111,"Denver Nuggets",117,"OT",17584,"",1
"428","201712150HOU",2017-12-15,"9:30p","San Antonio Spurs",109,"Houston Rockets",124,"",18055,"",1
"429","201712160CHO",2017-12-16,"7:00p","Portland Trail Blazers",93,"Charlotte Hornets",91,"",16687,"",0
"430","201712160CLE",2017-12-16,"7:30p","Utah Jazz",100,"Cleveland Cavaliers",109,"",20562,"",1
"431","201712160NYK",2017-12-16,"7:30p","Oklahoma City Thunder",96,"New York Knicks",111,"",19812,"",1
"432","201712160HOU",2017-12-16,"8:00p","Milwaukee Bucks",111,"Houston Rockets",115,"",18055,"",1
"433","201712160MIA",2017-12-16,"8:00p","Los Angeles Clippers",85,"Miami Heat",90,"",19600,"",1
"434","201712160MIN",2017-12-16,"8:00p","Phoenix Suns",108,"Minnesota Timberwolves",106,"",18109,"",0
"435","201712160SAS",2017-12-16,"8:30p","Dallas Mavericks",96,"San Antonio Spurs",98,"",18418,"",1
"436","201712160MEM",2017-12-16,"9:00p","Boston Celtics",102,"Memphis Grizzlies",93,"",17794,"",0
"437","201712170TOR",2017-12-17,"3:30p","Sacramento Kings",93,"Toronto Raptors",108,"",19800,"",1
"438","201712170DET",2017-12-17,"4:00p","Orlando Magic",110,"Detroit Pistons",114,"",16312,"",1
"439","201712170BRK",2017-12-17,"6:00p","Indiana Pacers",109,"Brooklyn Nets",97,"",13934,"",0
"440","201712170WAS",2017-12-17,"6:00p","Cleveland Cavaliers",106,"Washington Wizards",99,"",20356,"",0
"441","201712180CHO",2017-12-18,"7:00p","New York Knicks",91,"Charlotte Hornets",109,"",15386,"",1
"442","201712180IND",2017-12-18,"7:00p","Boston Celtics",112,"Indiana Pacers",111,"",16055,"",0
"443","201712180ATL",2017-12-18,"7:30p","Miami Heat",104,"Atlanta Hawks",110,"",14227,"",1
"444","201712180CHI",2017-12-18,"8:00p","Philadelphia 76ers",115,"Chicago Bulls",117,"",20796,"",1
"445","201712180HOU",2017-12-18,"8:00p","Utah Jazz",99,"Houston Rockets",120,"",18055,"",1
"446","201712180MIN",2017-12-18,"8:00p","Portland Trail Blazers",107,"Minnesota Timberwolves",108,"",14187,"",1
"447","201712180OKC",2017-12-18,"8:00p","Denver Nuggets",94,"Oklahoma City Thunder",95,"",18203,"",1
"448","201712180DAL",2017-12-18,"8:30p","Phoenix Suns",97,"Dallas Mavericks",91,"",19245,"",0
"449","201712180SAS",2017-12-18,"8:30p","Los Angeles Clippers",91,"San Antonio Spurs",109,"",18418,"",1
"450","201712180LAL",2017-12-18,"10:30p","Golden State Warriors",116,"Los Angeles Lakers",114,"OT",18997,"",0
"451","201712190PHI",2017-12-19,"7:00p","Sacramento Kings",101,"Philadelphia 76ers",95,"",20558,"",0
"452","201712190WAS",2017-12-19,"7:00p","New Orleans Pelicans",106,"Washington Wizards",116,"",16529,"",1
"453","201712190MIL",2017-12-19,"8:00p","Cleveland Cavaliers",116,"Milwaukee Bucks",119,"",18717,"",1
"454","201712200CHO",2017-12-20,"7:00p","Toronto Raptors",129,"Charlotte Hornets",111,"",15023,"",0
"455","201712200ATL",2017-12-20,"7:30p","Indiana Pacers",105,"Atlanta Hawks",95,"",14830,"",0
"456","201712200BOS",2017-12-20,"7:30p","Miami Heat",90,"Boston Celtics",89,"",18624,"",0
"457","201712200BRK",2017-12-20,"7:30p","Sacramento Kings",104,"Brooklyn Nets",99,"",13179,"",0
"458","201712200CHI",2017-12-20,"8:00p","Orlando Magic",94,"Chicago Bulls",112,"",20285,"",1
"459","201712200HOU",2017-12-20,"8:00p","Los Angeles Lakers",122,"Houston Rockets",116,"",18055,"",0
"460","201712200OKC",2017-12-20,"8:00p","Utah Jazz",79,"Oklahoma City Thunder",107,"",18203,"",1
"461","201712200DAL",2017-12-20,"8:30p","Detroit Pistons",93,"Dallas Mavericks",110,"",19580,"",1
"462","201712200DEN",2017-12-20,"9:00p","Minnesota Timberwolves",112,"Denver Nuggets",104,"",17002,"",0
"463","201712200POR",2017-12-20,"10:00p","San Antonio Spurs",93,"Portland Trail Blazers",91,"",19393,"",0
"464","201712200GSW",2017-12-20,"10:30p","Memphis Grizzlies",84,"Golden State Warriors",97,"",19596,"",1
"465","201712200LAC",2017-12-20,"10:30p","Phoenix Suns",95,"Los Angeles Clippers",108,"",17151,"",1
"466","201712210CLE",2017-12-21,"7:00p","Chicago Bulls",112,"Cleveland Cavaliers",115,"",20562,"",1
"467","201712210PHI",2017-12-21,"7:00p","Toronto Raptors",114,"Philadelphia 76ers",109,"",20680,"",0
"468","201712210NYK",2017-12-21,"8:00p","Boston Celtics",93,"New York Knicks",102,"",19812,"",1
"469","201712210PHO",2017-12-21,"9:00p","Memphis Grizzlies",95,"Phoenix Suns",97,"",16339,"",1
"470","201712210UTA",2017-12-21,"10:30p","San Antonio Spurs",89,"Utah Jazz",100,"",18306,"",1
"471","201712220DET",2017-12-22,"7:00p","New York Knicks",101,"Detroit Pistons",104,"",16922,"",1
"472","201712220ORL",2017-12-22,"7:00p","New Orleans Pelicans",111,"Orlando Magic",97,"",18846,"",0
"473","201712220BRK",2017-12-22,"7:30p","Washington Wizards",84,"Brooklyn Nets",119,"",15589,"",1
"474","201712220HOU",2017-12-22,"8:00p","Los Angeles Clippers",128,"Houston Rockets",118,"",18055,"",0
"475","201712220MIA",2017-12-22,"8:00p","Dallas Mavericks",101,"Miami Heat",113,"",19600,"",1
"476","201712220MIL",2017-12-22,"8:00p","Charlotte Hornets",104,"Milwaukee Bucks",109,"",17018,"",1
"477","201712220OKC",2017-12-22,"8:00p","Atlanta Hawks",117,"Oklahoma City Thunder",120,"",18203,"",1
"478","201712220POR",2017-12-22,"10:00p","Denver Nuggets",102,"Portland Trail Blazers",85,"",19473,"",0
"479","201712220GSW",2017-12-22,"10:30p","Los Angeles Lakers",106,"Golden State Warriors",113,"",19596,"",1
"480","201712230TOR",2017-12-23,"5:00p","Philadelphia 76ers",86,"Toronto Raptors",102,"",19800,"",1
"481","201712230CHO",2017-12-23,"7:00p","Milwaukee Bucks",106,"Charlotte Hornets",111,"",18363,"",1
"482","201712230IND",2017-12-23,"7:00p","Brooklyn Nets",119,"Indiana Pacers",123,"OT",17107,"",1
"483","201712230WAS",2017-12-23,"7:00p","Orlando Magic",103,"Washington Wizards",130,"",17218,"",1
"484","201712230ATL",2017-12-23,"7:30p","Dallas Mavericks",107,"Atlanta Hawks",112,"",13402,"",1
"485","201712230BOS",2017-12-23,"7:30p","Chicago Bulls",92,"Boston Celtics",117,"",18624,"",1
"486","201712230MEM",2017-12-23,"8:00p","Los Angeles Clippers",112,"Memphis Grizzlies",115,"",16844,"",1
"487","201712230MIA",2017-12-23,"8:00p","New Orleans Pelicans",109,"Miami Heat",94,"",19600,"",0
"488","201712230UTA",2017-12-23,"8:00p","Oklahoma City Thunder",103,"Utah Jazz",89,"",18306,"",0
"489","201712230GSW",2017-12-23,"8:30p","Denver Nuggets",96,"Golden State Warriors",81,"",19596,"",0
"490","201712230PHO",2017-12-23,"9:00p","Minnesota Timberwolves",115,"Phoenix Suns",106,"",16482,"",0
"491","201712230LAL",2017-12-23,"9:30p","Portland Trail Blazers",95,"Los Angeles Lakers",92,"",18997,"",0
"492","201712230SAC",2017-12-23,"10:00p","San Antonio Spurs",108,"Sacramento Kings",99,"",17583,"",0
"493","201712250NYK",2017-12-25,"12:00p","Philadelphia 76ers",105,"New York Knicks",98,"",19812,"",0
