"","Toronto Raptors","Los Angeles Clippers","Charlotte Hornets","Indiana Pacers","Orlando Magic","Brooklyn Nets","Miami Heat","Philadelphia 76ers","Dallas Mavericks","San Antonio Spurs","Utah Jazz","Phoenix Suns","Portland Trail Blazers","Detroit Pistons","Houston Rockets","Golden State Warriors","Boston Celtics","Memphis Grizzlies","New Orleans Pelicans","Oklahoma City Thunder","Denver Nuggets","Sacramento Kings","Los Angeles Lakers","Milwaukee Bucks","Atlanta Hawks","New York Knicks","Chicago Bulls","Cleveland Cavaliers","Minnesota Timberwolves","Washington Wizards"
"20",1666.0816347945,1606.44275107905,1455.41322800433,1545.65412272039,1498.33649579801,1499.13430121499,1574.00511361265,1601.11512083767,1523.45780384074,1479.8090387856,1574.49218005257,1399.8587329528,1529.17661498336,1432.19583843187,1614.46556555008,1494.41288538133,1608.88243240522,1410.68136591642,1423.53307974388,1511.5975167956,1603.90988480299,1456.86801510225,1583.38104360609,1685.00466395219,1380.47505553429,1306.36467353541,1360.66182127177,1340.30655382871,1477.56421292443,1420.70157695307
"21",1654.60683902197,1611.50078388225,1451.11954501544,1554.94243925412,1505.77453126021,1506.18082200723,1564.74098795872,1610.35034725873,1532.39819789616,1468.11852662633,1565.25695363152,1410.32685882097,1521.50272446847,1439.81687069507,1625.9403613226,1484.00157324686,1619.03141104373,1399.62750288771,1416.13498777976,1520.62108064625,1591.39423652408,1447.60268762833,1594.49520929535,1687.03656331996,1393.36962337658,1304.33277416764,1373.92995167682,1334.7389483958,1468.54064907377,1414.62511212255
"22",1643.01160430463,1619.17467439714,1439.53826911177,1541.64504738075,1511.34213669312,1514.59022030132,1570.81745278924,1595.05222130964,1538.90418078342,1482.43922576899,1556.09651728943,1405.84221470011,1529.89801494059,1435.93338372688,1630.42500544346,1471.10700540457,1622.23324077405,1393.84940259614,1405.6668619116,1530.66046968752,1581.93786580867,1460.17169050973,1603.65564563743,1690.92005028815,1386.32310258435,1301.41225104345,1384.98381470553,1331.08591258972,1462.4394146771,1409.74793426336
"23",1646.48726444603,1611.21081247534,1450.4443981084,1545.65594881025,1506.27041613089,1527.10586858022,1575.75611014508,1598.70525711571,1526.33517790202,1491.70455324291,1561.87461758101,1417.45695515713,1521.98960318545,1449.23077560025,1615.8826154643,1460.20087640794,1609.84587999736,1405.95370636043,1399.16087902434,1541.55647567433,1590.07515574976,1474.71408048889,1611.56405739258,1698.88391220996,1397.91301620849,1297.40134961395,1377.11553561006,1327.8840828594,1450.82467422008,1400.34294250791
"24",1635.84345678259,1616.08799033453,1442.03499981432,1537.65582551761,1499.37109237574,1514.64594667197,1581.04207305605,1610.30049183306,1534.38775784508,1477.23630104889,1550.9786115942,1407.12598597017,1511.95021414418,1457.79954262017,1619.08362428289,1468.0691555034,1600.13106365507,1416.28467554739,1390.59211200443,1529.65598689308,1598.3534727197,1486.61456927014,1617.66529178925,1703.95563277218,1392.62705329752,1292.89534798293,1372.17687825422,1324.68307404082,1443.6300566955,1390.71059251073
"25",1642.49004186347,1624.08811362717,1430.44508619017,1550.0431862943,1492.68651837376,1507.99936159109,1572.28824102067,1619.75686254847,1525.47431490562,1485.24531566145,1558.17322911878,1399.11697135761,1516.4562157752,1449.74696267711,1625.76819828486,1455.96485173912,1608.42809575382,1413.12217173122,1387.76448840704,1521.37766992314,1601.73916613383,1471.86703516367,1624.5646155444,1706.78325636958,1381.93949891567,1307.27210199016,1368.70121811281,1339.15132623484,1438.63552397474,1402.8008566127
"26",1645.43001478873,1634.73192129062,1439.85007794562,1555.55003924962,1499.65073916838,1521.46111345779,1581.20168396013,1629.47167889075,1540.38176621307,1478.71703619299,1564.93816022223,1392.16048737346,1508.31892583411,1464.42011447081,1611.09504649117,1441.58809773189,1614.09845720437,1422.7545217284,1383.78073262984,1527.71532604209,1608.66879666244,1480.80484885119,1633.31844757979,1709.94576018574,1376.43264596035,1322.01963609663,1379.38877249467,1337.03548780963,1426.70624483404,1392.19144322914
"27",1650.38156641632,1639.72645401137,1452.30999985387,1562.87363742945,1491.50805227451,1527.52285105238,1566.93310974232,1633.45543466795,1532.08473411432,1490.11261285022,1573.0808471161,1387.97805372661,1515.27540981826,1452.32985036884,1617.62332595963,1434.82316662843,1619.5519537944,1437.02309594621,1376.81651183522,1535.16270918957,1613.8630571445,1470.00391564054,1637.03076283987,1712.06159861095,1372.72033070027,1318.63394268249,1371.45732872245,1334.09551488437,1421.51198435199,1388.5017738182
"28",1654.07123582726,1623.24472946558,1460.24144362609,1574.9762183834,1484.5784217459,1516.12727439515,1578.44855222854,1619.99368280126,1544.24875366249,1483.61423631433,1577.64020249425,1381.97790724462,1522.75786379931,1447.37829874125,1627.905428206,1425.88535294092,1630.38604450281,1429.57571279873,1370.75477424063,1541.16285567156,1623.9526977797,1462.93656387477,1624.92818188592,1697.15414730349,1361.17605394015,1330.17821944261,1387.93905326825,1347.66239315963,1414.58027532764,1383.85896604389
"29",1661.01152280101,1627.42716311243,1452.91784544625,1582.04357014916,1475.67291240268,1521.83370232074,1582.31314759531,1608.47824031504,1537.30846668874,1492.04300118254,1584.1270725446,1378.07108967593,1531.66337314253,1441.70793729071,1631.81224577469,1418.40289895987,1634.03295915321,1417.26079174247,1382.68405338133,1553.49322304427,1627.86034627001,1451.62943127353,1616.97757522588,1705.10475396353,1356.616698562,1326.31362407585,1381.6013971493,1359.97731421589,1404.94846944617,1392.16085148146
"30",1648.59871874107,1617.14506086605,1463.71877865691,1575.49608277609,1483.62845370879,1506.5168581219,1592.3653560778,1596.31422076687,1546.01294367038,1483.3385242009,1574.07486406211,1374.16344118562,1538.59508216688,1430.29285605107,1637.04599761487,1427.37843469226,1624.14036108743,1428.56792434371,1373.70851764893,1539.83298656697,1611.88048305791,1446.39567943335,1606.88793459068,1707.13506567158,1350.91027063641,1324.2833123678,1392.21081053286,1369.71640295263,1416.13578904704,1383.0988009987
"31",1637.76462803266,1623.64343740194,1450.15190038165,1587.90888683603,1497.34875586491,1499.71963361629,1602.23709561622,1600.95702854117,1553.58656970568,1491.92528428066,1582.64845736386,1366.37265291241,1524.17614431509,1424.8446264407,1621.85030769789,1437.01024057372,1628.8793801631,1420.13915947551,1388.12745550073,1546.98873613062,1617.16111991118,1435.20835983248,1597.01529334023,1713.68255304465,1341.17118189967,1315.98142693023,1403.6258917725,1366.06948830224,1404.7046574434,1371.6188119061
"32",1647.65722609844,1611.31307002923,1443.6650303313,1578.03714729761,1492.66002719438,1487.05107925713,1612.33613310239,1606.40525815154,1545.04760472434,1500.79319374786,1593.75312215491,1378.32838078176,1515.60255101334,1433.90667692346,1628.64753220351,1452.2059304907,1632.14312537805,1433.7993959528,1404.10731871283,1559.80775737021,1622.09535610501,1423.25263196313,1604.71401250482,1700.68938621764,1338.92935179956,1331.29827112907,1395.67035046639,1377.50061990588,1417.37321180255,1387.6168465118
"33",1634.83820485886,1621.18571127968,1438.21153374127,1563.41117748145,1478.30558221498,1478.43579695811,1596.33809849668,1619.39842497855,1535.47218067097,1492.74211881805,1599.25240877164,1391.89405792144,1507.90383184874,1425.3199168437,1613.24734690709,1459.99671876391,1636.23455334824,1428.51875909953,1418.73328852899,1569.38318142358,1611.84074496918,1418.3183957693,1613.25297748617,1702.93121631774,1330.54812292992,1342.77826022167,1404.05157933604,1373.79616070829,1414.25210357125,1380.16936934081
"34",1638.54266405645,1610.08104648862,1431.05578417762,1574.33440773466,1485.75305938598,1472.47699443977,1607.54690364958,1605.67812282243,1544.08746296999,1488.36376231914,1604.09607172049,1387.52342688973,1494.33815470907,1419.82063022697,1623.50195804292,1452.42309272861,1620.11955967078,1438.59177925326,1434.13347382541,1577.43425635339,1620.76539978488,1413.33810328609,1617.62360851788,1707.61994498827,1344.90256790931,1356.88336030715,1401.08427278139,1365.01185771085,1425.09351983428,1372.97235841846
"35",1627.33385890355,1615.06133897183,1420.98276402389,1565.40975291896,1499.12169925852,1463.03988190192,1594.17826377703,1595.57908533626,1530.78877929262,1504.15534902132,1611.16336903843,1396.6438140492,1480.23305462359,1414.91484310513,1632.38851320213,1443.5551832614,1606.90050117307,1427.86619738911,1428.97295487858,1581.98313221527,1604.63856867127,1424.06368515023,1622.78412746471,1710.58725154291,1341.63882269436,1347.76297314768,1396.24060983254,1360.46298184897,1433.25446752844,1389.09918953207
"36",1633.29266142189,1619.96712609367,1416.24374494822,1549.73314615653,1492.05440194058,1456.07196682364,1601.19896754799,1584.65585508305,1536.99753387277,1517.37440751903,1616.57363043647,1387.96717053914,1487.43006554594,1425.42668962133,1635.73198532937,1432.71376699837,1596.29817343675,1442.89318443722,1438.83166414052,1571.80430281206,1608.52019245558,1414.20497588829,1627.64494084722,1713.70835977422,1357.31542945679,1344.05572589419,1392.14918186235,1352.30203415481,1423.78113820158,1405.21418320953
"37",1619.15593925317,1604.94013904557,1425.02804794566,1556.63216972948,1501.49151447843,1470.23175480117,1609.9232214178,1575.76929992384,1529.02752659304,1505.76712304444,1619.96817439586,1379.0129643135,1480.40936177498,1420.56587623882,1624.10708315257,1422.20192048217,1602.29892373569,1451.56982794727,1433.42140274249,1578.77221789034,1616.49019973532,1424.43510581758,1630.91478434109,1718.08671627313,1353.43380567248,1340.78588240032,1385.9404272822,1344.24192690627,1435.79021167454,1397.91645085814
"38",1624.22359770692,1608.64738629906,1438.32673162303,1547.90791585968,1508.78924682982,1476.68624146445,1595.76343344027,1585.94812932705,1521.87880707337,1519.05033220553,1624.90884003592,1392.58368588432,1494.54608394371,1428.62598348736,1629.16193164726,1411.97179055288,1606.71256735875,1461.04315727413,1442.06323508391,1590.39712006714,1600.15092662878,1433.38931204322,1638.06350386076,1702.29512957095,1350.09033354525,1337.39133844092,1377.29859494078,1356.62403887046,1430.73536317984,1406.54853378124
"39",1610.94038854582,1613.45579439426,1431.42770805008,1553.35739721894,1495.21852525901,1470.81745528807,1579.3290526895,1596.55045706337,1533.99553812644,1510.76809235905,1629.33871393892,1403.41174355895,1482.53701047075,1416.24387152317,1615.13123729499,1408.80660002078,1591.29748960479,1472.65044174871,1449.13849160898,1581.76052538865,1610.53368442367,1429.93404089462,1646.70009853925,1705.46032010306,1341.45825062215,1330.31608191585,1371.84911358151,1372.96331197699,1424.82765799222,1402.11865987823
"40",1620.27156196588,1603.07303659937,1426.36004959633,1564.24946815962,1503.36129376195,1463.69085126572,1587.61129253599,1584.43372601029,1540.2189143417,1496.37388144123,1635.2075001153,1391.46785863768,1478.26426932461,1404.97299681561,1601.58529658377,1403.99819192557,1584.7236883522,1480.69979275764,1443.13774131004,1587.66823057628,1615.17225799899,1421.79127239168,1650.12804716485,1708.91559125167,1335.00376395887,1346.75046266661,1383.11998828908,1369.53536335139,1418.63816478746,1391.44581740262
"41",1624.49716276398,1607.20894586099,1421.41938395627,1570.43896136438,1517.35103860243,1460.00195980703,1597.34442196638,1573.54165506962,1546.9364456172,1509.20090355277,1620.37521448674,1400.12664072773,1486.34074937942,1396.06706950822,1592.57654616486,1395.94884091665,1569.85984710789,1494.73048710992,1452.04366861744,1578.33705715622,1619.46304879307,1415.07374111619,1636.13830232437,1713.18833239781,1346.94764888015,1344.5867046877,1378.70634466601,1365.39945408977,1412.7490284912,1387.22021660452
"42",1629.05969323315,1614.67879177603,1410.59132628164,1576.32809766064,1509.88119268739,1453.56562177439,1584.51739985484,1580.66825909197,1555.59046256862,1516.55387034878,1625.06975166946,1414.99048197203,1499.88669009064,1411.48214726219,1582.11166014181,1389.72546470138,1581.99349509039,1501.1709520037,1466.87595424599,1568.60392772582,1608.22786488497,1410.37920393346,1645.14705274328,1715.35209037672,1361.34185979797,1335.92792259766,1389.37918714163,1358.95898919598,1408.18649802203,1398.16230091819
"43",1632.44618361979,1620.66400281804,1402.51484622682,1587.56328156874,1496.44504166052,1448.38571341747,1589.88671744937,1585.65875465388,1547.44183136903,1525.27976254241,1633.99440270519,1407.63751517602,1491.23267313921,1420.04892982845,1592.99927854109,1385.4346739073,1589.40634895951,1490.01676097103,1460.89074320398,1576.41310059127,1613.03205709276,1405.00988633893,1633.01340476078,1721.92589162931,1352.7750772317,1332.08947229625,1384.38869157972,1349.68961064869,1403.38230581424,1393.18118521123
"44",1641.39911721176,1628.81263401763,1397.8762726515,1578.63863053302,1503.68174682552,1457.30810229924,1594.86783315633,1589.49720495528,1555.83247854201,1511.87827486633,1637.95928230632,1402.19697087581,1483.42350027377,1409.10684551478,1597.80495155829,1398.87082493417,1596.78169682515,1482.60390710191,1472.04493423665,1586.87798661433,1602.14443869348,1395.12780083766,1636.17714694914,1725.61478308801,1349.38858684506,1342.59561212776,1393.65807012701,1339.18347081718,1393.02837831363,1401.63939991591
"45",1644.38979069405,1612.14858983781,1390.6395674865,1584.07917483322,1496.03158450587,1443.9631355676,1585.36480356959,1595.93354298792,1548.15321405881,1505.51749116965,1645.63854678951,1415.59845855189,1491.03681099604,1418.98893101605,1588.10832946444,1391.25751421189,1582.96516336504,1490.79311152717,1463.31904204302,1594.52814893398,1608.34861512925,1405.30929925069,1641.35705530607,1728.19238657783,1366.05263102487,1339.43186993941,1391.08046663718,1330.7252561125,1388.22270529643,1390.49830606409
"46",1650.75057439073,1621.65161942455,1388.13343621535,1588.95209034905,1488.65623664023,1452.41193384993,1592.48261487193,1586.98060939595,1559.72860523958,1492.55811169594,1633.99766353165,1407.72956378212,1482.64616382307,1410.79972659079,1599.7492127223,1387.29263461076,1593.23902914006,1498.66200629694,1457.11486560725,1598.76047282184,1618.04523722311,1414.68628772855,1629.80463015627,1730.69851784898,1361.82030713701,1336.44119645711,1401.43439413778,1322.44996847569,1383.63559118298,1388.02539119135
"47",1654.11277066885,1628.00032689128,1397.03417311335,1575.98439821178,1482.3075291735,1461.10870818428,1582.20874909691,1598.53303454575,1545.61300096129,1506.41815108646,1620.13762414113,1421.8451680604,1495.61385596034,1401.87733770902,1586.83859747512,1382.41971909493,1597.73007613075,1511.96899343286,1470.93139906737,1603.34758693529,1604.73825008719,1409.38335684709,1616.44910408898,1733.17143272172,1372.96140098883,1349.78616318875,1391.25289572476,1334.69706127645,1374.25860270512,1398.28462668354
"48",1656.77254612294,1612.42510754363,1386.77493762116,1581.59770607374,1475.18971787116,1449.31993900711,1589.22235123644,1603.00767686609,1536.79403145839,1513.10450104368,1609.69468454421,1416.50049977172,1508.52447120752,1389.63024490826,1595.65756697802,1377.9450767746,1607.42553689702,1517.40765812952,1477.19958697618,1591.77219575453,1615.1811896841,1424.95857619473,1621.43525765273,1719.90020153527,1369.59920471071,1340.88542629076,1399.52818336156,1328.42887336764,1370.20942516638,1410.07339586071
"49",1660.1702817012,1616.47428508237,1380.08858766393,1565.50048207845,1468.17611573164,1458.29347106576,1598.88366161001,1587.14602659376,1542.69435863289,1505.9949351571,1597.21965570777,1413.53073883699,1521.87999727481,1381.18144662593,1602.66365224386,1373.45402978391,1611.66959905661,1506.25551577486,1488.35172933084,1597.07512663599,1628.45242087055,1419.97242263098,1628.22972191462,1722.86996247,1385.46085498304,1335.4467615941,1412.48756283528,1325.76909791355,1361.63200473132,1399.26970898597
"50",1663.79453887113,1623.58385096895,1372.57098699984,1554.84501023774,1475.69371639572,1466.43303843256,1589.59339490027,1577.45056582749,1553.3498304736,1499.20047089521,1587.87634667127,1404.55720677834,1534.35502611125,1377.78371104767,1606.86499805767,1382.09010053337,1617.94419170119,1513.13147953158,1481.34564406501,1602.41979492468,1612.2741530278,1428.54984306605,1617.6155696428,1726.85707766485,1379.56052780853,1351.54398558939,1406.87425497332,1317.13302716409,1352.02567162849,1413.16613804448
"51",1670.75761671874,1632.87411767868,1368.36964118604,1547.88193239013,1469.41912375114,1461.85386782173,1575.26390240699,1567.78925545392,1542.19739617139,1489.9863423494,1596.38788979237,1394.05476889305,1526.56086021212,1393.96197889042,1617.47915032949,1392.8937874081,1622.08985929787,1524.28391383379,1477.35852887016,1605.52447891795,1620.06831892692,1442.87933555933,1621.76426570665,1732.57390551984,1375.31646564894,1360.55678445041,1398.17748063896,1308.12022830307,1368.71244430347,1406.02571638817
"52",1677.36140144141,1616.1873450037,1362.67308580419,1541.27814766746,1456.38447983348,1473.78143648312,1563.89106167019,1562.07242759893,1528.30096711288,1478.63874136604,1606.54391807989,1409.72461151346,1535.77498875793,1387.0860151337,1601.80930770908,1384.7542200413,1631.74676181508,1515.36728609208,1485.01932468738,1610.16475109682,1629.41162796342,1454.22693654269,1626.23231446342,1735.96193763671,1384.92279875177,1373.59142836807,1394.55322346904,1305.0155443098,1365.88292794695,1415.32800430716
"53",1681.94057205225,1619.04573852594,1373.24002238383,1529.67289403172,1452.99644771661,1489.2034911002,1569.05609149198,1570.98905534064,1533.99752249472,1472.83002202577,1614.48569104601,1405.32101973045,1527.26344563684,1397.58845301898,1591.65327942156,1380.60552397746,1620.59787393316,1522.5077077484,1496.62457832312,1600.50784857961,1633.81521974643,1450.92779281688,1636.61756563924,1739.26108136253,1380.77713115509,1384.14798476502,1386.89242765182,1302.15715078756,1356.09465050227,1424.14551389779
"54",1684.77008840878,1607.81694454181,1383.02829982851,1517.74532537033,1461.22723821009,1481.95595591373,1560.35625909407,1576.13621767248,1526.0557495286,1486.34793275604,1623.18552344392,1400.85297097367,1538.63628637363,1392.94818084012,1602.80216730348,1375.44049415567,1630.23017506172,1532.64945815976,1507.82791333429,1586.98993784934,1639.6239390867,1443.05706548342,1643.38491996079,1723.62862957646,1390.8741490769,1374.05096684322,1381.74526531998,1314.43316066524,1352.67321660435,1411.0886741671
"55",1669.34803379169,1598.18464341325,1392.72372399203,1533.3777771564,1468.70935539425,1489.44266503885,1545.37483781312,1587.36501165662,1533.92647686206,1500.09468012241,1609.43877607755,1410.12284266781,1527.43295136246,1382.39162444316,1606.87995453,1366.17062246153,1633.65160895963,1520.12645835643,1500.06775329338,1594.75009789026,1629.23868791088,1455.58006528675,1653.10484601639,1725.87312108695,1382.64335858341,1365.23345725258,1372.44297740099,1327.49000039594,1349.10976760355,1399.46012767999
