"","game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","overtimes","attendance","game_remarks","home_team_wins"
"404","201812110LAC",2018-12-11,"10:30p","Toronto Raptors",123,"Los Angeles Clippers",99,"",17812,"",0
"405","201812120CHO",2018-12-12,"7:00p","Detroit Pistons",107,"Charlotte Hornets",108,"",13997,"",1
"406","201812120CLE",2018-12-12,"7:00p","New York Knicks",106,"Cleveland Cavaliers",113,"",19432,"",1
"407","201812120IND",2018-12-12,"7:00p","Milwaukee Bucks",97,"Indiana Pacers",113,"",17070,"",1
"408","201812120PHI",2018-12-12,"7:00p","Brooklyn Nets",127,"Philadelphia 76ers",124,"",20376,"",0
"409","201812120WAS",2018-12-12,"7:00p","Boston Celtics",130,"Washington Wizards",125,"OT",20409,"",0
"410","201812120MEM",2018-12-12,"8:00p","Portland Trail Blazers",83,"Memphis Grizzlies",92,"",16282,"",1
"411","201812120NOP",2018-12-12,"8:00p","Oklahoma City Thunder",114,"New Orleans Pelicans",118,"",14450,"",1
"412","201812120DAL",2018-12-12,"8:30p","Atlanta Hawks",107,"Dallas Mavericks",114,"",19643,"",1
"413","201812120UTA",2018-12-12,"9:00p","Miami Heat",84,"Utah Jazz",111,"",18306,"",1
"414","201812120SAC",2018-12-12,"10:00p","Minnesota Timberwolves",130,"Sacramento Kings",141,"",15770,"",1
"415","201812120GSW",2018-12-12,"10:30p","Toronto Raptors",113,"Golden State Warriors",93,"",19596,"",0
"416","201812130HOU",2018-12-13,"8:00p","Los Angeles Lakers",111,"Houston Rockets",126,"",18055,"",1
"417","201812130SAS",2018-12-13,"8:30p","Los Angeles Clippers",87,"San Antonio Spurs",125,"",18354,"",1
"418","201812130ORL",2018-12-13,"9:30p","Chicago Bulls",91,"Orlando Magic",97,"",20201,"at Mexico City, Mexico",1
"419","201812130PHO",2018-12-13,"10:30p","Dallas Mavericks",89,"Phoenix Suns",99,"",13265,"",1
"420","201812140BOS",2018-12-14,"7:00p","Atlanta Hawks",108,"Boston Celtics",129,"",18624,"",1
"421","201812140CHO",2018-12-14,"7:00p","New York Knicks",126,"Charlotte Hornets",124,"OT",17622,"",0
"422","201812140BRK",2018-12-14,"7:30p","Washington Wizards",118,"Brooklyn Nets",125,"",13232,"",1
"423","201812140CLE",2018-12-14,"7:30p","Milwaukee Bucks",114,"Cleveland Cavaliers",102,"",19432,"",0
"424","201812140PHI",2018-12-14,"7:30p","Indiana Pacers",113,"Philadelphia 76ers",101,"",20337,"",0
"425","201812140MEM",2018-12-14,"8:00p","Miami Heat",100,"Memphis Grizzlies",97,"",16313,"",0
"426","201812140DEN",2018-12-14,"10:00p","Oklahoma City Thunder",98,"Denver Nuggets",109,"",19520,"",1
"427","201812140POR",2018-12-14,"10:00p","Toronto Raptors",122,"Portland Trail Blazers",128,"",19458,"",1
"428","201812140SAC",2018-12-14,"10:00p","Golden State Warriors",130,"Sacramento Kings",125,"",17583,"",0
"429","201812150ORL",2018-12-15,"5:00p","Utah Jazz",89,"Orlando Magic",96,"",20011,"at Mexico City, Mexico",1
"430","201812150CHO",2018-12-15,"7:00p","Los Angeles Lakers",128,"Charlotte Hornets",100,"",19641,"",0
"431","201812150DET",2018-12-15,"7:00p","Boston Celtics",104,"Detroit Pistons",113,"",17078,"",1
"432","201812150MEM",2018-12-15,"8:00p","Houston Rockets",105,"Memphis Grizzlies",97,"",16777,"",0
"433","201812150SAS",2018-12-15,"8:30p","Chicago Bulls",98,"San Antonio Spurs",93,"",18354,"",0
"434","201812150OKC",2018-12-15,"9:00p","Los Angeles Clippers",104,"Oklahoma City Thunder",110,"",18203,"",1
"435","201812150PHO",2018-12-15,"9:00p","Minnesota Timberwolves",99,"Phoenix Suns",107,"",14244,"",1
"436","201812160BRK",2018-12-16,"3:00p","Atlanta Hawks",127,"Brooklyn Nets",144,"",13955,"",1
"437","201812160CLE",2018-12-16,"3:30p","Philadelphia 76ers",128,"Cleveland Cavaliers",105,"",19432,"",0
"438","201812160IND",2018-12-16,"5:00p","New York Knicks",99,"Indiana Pacers",110,"",16646,"",1
"439","201812160WAS",2018-12-16,"6:00p","Los Angeles Lakers",110,"Washington Wizards",128,"",20409,"",1
"440","201812160DAL",2018-12-16,"7:00p","Sacramento Kings",120,"Dallas Mavericks",113,"",19935,"",0
"441","201812160NOP",2018-12-16,"7:00p","Miami Heat",102,"New Orleans Pelicans",96,"",15535,"",0
"442","201812160DEN",2018-12-16,"8:00p","Toronto Raptors",86,"Denver Nuggets",95,"",19520,"",1
"443","201812170DET",2018-12-17,"7:00p","Milwaukee Bucks",107,"Detroit Pistons",104,"",15051,"",0
"444","201812170NYK",2018-12-17,"7:30p","Phoenix Suns",128,"New York Knicks",110,"",18437,"",0
"445","201812170HOU",2018-12-17,"8:00p","Utah Jazz",97,"Houston Rockets",102,"",18055,"",1
"446","201812170MIN",2018-12-17,"8:00p","Sacramento Kings",105,"Minnesota Timberwolves",132,"",12417,"",1
"447","201812170OKC",2018-12-17,"8:00p","Chicago Bulls",96,"Oklahoma City Thunder",121,"",18203,"",1
"448","201812170SAS",2018-12-17,"8:30p","Philadelphia 76ers",96,"San Antonio Spurs",123,"",17486,"",1
"449","201812170GSW",2018-12-17,"10:30p","Memphis Grizzlies",93,"Golden State Warriors",110,"",19596,"",1
"450","201812170LAC",2018-12-17,"10:30p","Portland Trail Blazers",131,"Los Angeles Clippers",127,"",16030,"",0
"451","201812180IND",2018-12-18,"7:00p","Cleveland Cavaliers",92,"Indiana Pacers",91,"",15630,"",0
"452","201812180ATL",2018-12-18,"7:30p","Washington Wizards",110,"Atlanta Hawks",118,"",16489,"",1
"453","201812180BRK",2018-12-18,"7:30p","Los Angeles Lakers",110,"Brooklyn Nets",115,"",17732,"",1
"454","201812180DEN",2018-12-18,"9:00p","Dallas Mavericks",118,"Denver Nuggets",126,"",15764,"",1
"455","201812190CHO",2018-12-19,"7:00p","Cleveland Cavaliers",99,"Charlotte Hornets",110,"",15179,"",1
"456","201812190ORL",2018-12-19,"7:00p","San Antonio Spurs",129,"Orlando Magic",90,"",17138,"",0
"457","201812190PHI",2018-12-19,"7:00p","New York Knicks",109,"Philadelphia 76ers",131,"",20424,"",1
"458","201812190BOS",2018-12-19,"7:30p","Phoenix Suns",111,"Boston Celtics",103,"",18624,"",0
"459","201812190TOR",2018-12-19,"7:30p","Indiana Pacers",96,"Toronto Raptors",99,"",19800,"",1
"460","201812190CHI",2018-12-19,"8:00p","Brooklyn Nets",96,"Chicago Bulls",93,"",18065,"",0
"461","201812190HOU",2018-12-19,"8:00p","Washington Wizards",118,"Houston Rockets",136,"",18055,"",1
"462","201812190MIL",2018-12-19,"8:00p","New Orleans Pelicans",115,"Milwaukee Bucks",123,"",17341,"",1
"463","201812190MIN",2018-12-19,"8:00p","Detroit Pistons",129,"Minnesota Timberwolves",123,"OT",15883,"",0
"464","201812190UTA",2018-12-19,"9:00p","Golden State Warriors",103,"Utah Jazz",108,"",18306,"",1
"465","201812190POR",2018-12-19,"10:00p","Memphis Grizzlies",92,"Portland Trail Blazers",99,"",19412,"",1
"466","201812190SAC",2018-12-19,"10:00p","Oklahoma City Thunder",132,"Sacramento Kings",113,"",17583,"",0
"467","201812200MIA",2018-12-20,"8:00p","Houston Rockets",99,"Miami Heat",101,"",19600,"",1
"468","201812200LAC",2018-12-20,"10:30p","Dallas Mavericks",121,"Los Angeles Clippers",125,"",17528,"",1
"469","201812210CHO",2018-12-21,"7:00p","Detroit Pistons",86,"Charlotte Hornets",98,"",15812,"",1
"470","201812210TOR",2018-12-21,"7:00p","Cleveland Cavaliers",110,"Toronto Raptors",126,"",19800,"",1
"471","201812210BRK",2018-12-21,"7:30p","Indiana Pacers",114,"Brooklyn Nets",106,"",13302,"",0
"472","201812210NYK",2018-12-21,"7:30p","Atlanta Hawks",114,"New York Knicks",107,"",19080,"",0
"473","201812210BOS",2018-12-21,"8:00p","Milwaukee Bucks",120,"Boston Celtics",107,"",18624,"",0
"474","201812210CHI",2018-12-21,"8:00p","Orlando Magic",80,"Chicago Bulls",90,"",20436,"",1
"475","201812210SAS",2018-12-21,"8:30p","Minnesota Timberwolves",98,"San Antonio Spurs",124,"",17708,"",1
"476","201812210POR",2018-12-21,"10:00p","Utah Jazz",120,"Portland Trail Blazers",90,"",19127,"",0
"477","201812210SAC",2018-12-21,"10:00p","Memphis Grizzlies",99,"Sacramento Kings",102,"",16369,"",1
"478","201812210LAL",2018-12-21,"10:30p","New Orleans Pelicans",104,"Los Angeles Lakers",112,"",18997,"",1
"479","201812220LAC",2018-12-22,"5:00p","Denver Nuggets",111,"Los Angeles Clippers",132,"",16571,"",1
"480","201812220WAS",2018-12-22,"7:00p","Phoenix Suns",146,"Washington Wizards",149,"3OT",16571,"",1
"481","201812220PHI",2018-12-22,"7:30p","Toronto Raptors",101,"Philadelphia 76ers",126,"",20691,"",1
"482","201812220HOU",2018-12-22,"8:00p","San Antonio Spurs",101,"Houston Rockets",108,"",18055,"",1
"483","201812220MIA",2018-12-22,"8:00p","Milwaukee Bucks",87,"Miami Heat",94,"",19600,"",1
"484","201812220GSW",2018-12-22,"8:30p","Dallas Mavericks",116,"Golden State Warriors",120,"",19596,"",1
"485","201812220UTA",2018-12-22,"9:00p","Oklahoma City Thunder",107,"Utah Jazz",106,"",18306,"",0
"486","201812230DET",2018-12-23,"4:00p","Atlanta Hawks",98,"Detroit Pistons",95,"",16532,"",0
"487","201812230IND",2018-12-23,"5:00p","Washington Wizards",89,"Indiana Pacers",105,"",17923,"",1
"488","201812230BOS",2018-12-23,"6:00p","Charlotte Hornets",103,"Boston Celtics",119,"",18624,"",1
"489","201812230BRK",2018-12-23,"6:00p","Phoenix Suns",103,"Brooklyn Nets",111,"",15310,"",1
"490","201812230CLE",2018-12-23,"6:00p","Chicago Bulls",112,"Cleveland Cavaliers",92,"",19432,"",0
"491","201812230ORL",2018-12-23,"6:00p","Miami Heat",115,"Orlando Magic",91,"",18846,"",0
"492","201812230SAC",2018-12-23,"6:00p","New Orleans Pelicans",117,"Sacramento Kings",122,"",16643,"",1
"493","201812230OKC",2018-12-23,"8:00p","Minnesota Timberwolves",114,"Oklahoma City Thunder",112,"",18203,"",0
"494","201812230GSW",2018-12-23,"8:30p","Los Angeles Clippers",127,"Golden State Warriors",129,"",19596,"",1
"495","201812230POR",2018-12-23,"9:00p","Dallas Mavericks",118,"Portland Trail Blazers",121,"OT",19707,"",1
"496","201812230LAL",2018-12-23,"9:30p","Memphis Grizzlies",107,"Los Angeles Lakers",99,"",18997,"",0
"497","201812250NYK",2018-12-25,"12:00p","Milwaukee Bucks",109,"New York Knicks",95,"",19812,"",0
"498","201812250HOU",2018-12-25,"3:00p","Oklahoma City Thunder",109,"Houston Rockets",113,"",18055,"",1
"499","201812250BOS",2018-12-25,"5:30p","Philadelphia 76ers",114,"Boston Celtics",121,"OT",18624,"",1
"500","201812250GSW",2018-12-25,"8:00p","Los Angeles Lakers",127,"Golden State Warriors",101,"",19596,"",0
"501","201812250UTA",2018-12-25,"10:30p","Portland Trail Blazers",96,"Utah Jazz",117,"",18306,"",1
"502","201812260DET",2018-12-26,"7:00p","Washington Wizards",95,"Detroit Pistons",106,"",17534,"",1
"503","201812260ORL",2018-12-26,"7:00p","Phoenix Suns",122,"Orlando Magic",120,"OT",16755,"",0
"504","201812260ATL",2018-12-26,"7:30p","Indiana Pacers",129,"Atlanta Hawks",121,"",15026,"",0
"505","201812260BRK",2018-12-26,"7:30p","Charlotte Hornets",132,"Brooklyn Nets",134,"2OT",14309,"",1
"506","201812260MIA",2018-12-26,"7:30p","Toronto Raptors",106,"Miami Heat",104,"",19902,"",0
"507","201812260CHI",2018-12-26,"8:00p","Minnesota Timberwolves",119,"Chicago Bulls",94,"",21852,"",0
"508","201812260MEM",2018-12-26,"8:00p","Cleveland Cavaliers",87,"Memphis Grizzlies",95,"",16424,"",1
"509","201812260DAL",2018-12-26,"8:30p","New Orleans Pelicans",119,"Dallas Mavericks",122,"",20340,"",1
"510","201812260SAS",2018-12-26,"8:30p","Denver Nuggets",103,"San Antonio Spurs",111,"",18408,"",1
"511","201812260LAC",2018-12-26,"10:30p","Sacramento Kings",118,"Los Angeles Clippers",127,"",19068,"",1
"512","201812270HOU",2018-12-27,"8:00p","Boston Celtics",113,"Houston Rockets",127,"",18055,"",1
"513","201812270MIL",2018-12-27,"8:00p","New York Knicks",96,"Milwaukee Bucks",112,"",18058,"",1
"514","201812270SAC",2018-12-27,"10:00p","Los Angeles Lakers",116,"Sacramento Kings",117,"",17583,"",1
"515","201812270GSW",2018-12-27,"10:30p","Portland Trail Blazers",110,"Golden State Warriors",109,"OT",19596,"",0
"516","201812270UTA",2018-12-27,"10:30p","Philadelphia 76ers",114,"Utah Jazz",97,"",18306,"",0
"517","201812280CHO",2018-12-28,"7:00p","Brooklyn Nets",87,"Charlotte Hornets",100,"",19411,"",1
"518","201812280IND",2018-12-28,"7:00p","Detroit Pistons",88,"Indiana Pacers",125,"",17923,"",1
"519","201812280ORL",2018-12-28,"7:00p","Toronto Raptors",87,"Orlando Magic",116,"",18846,"",1
"520","201812280WAS",2018-12-28,"7:00p","Chicago Bulls",101,"Washington Wizards",92,"",20409,"",0
"521","201812280MIA",2018-12-28,"8:00p","Cleveland Cavaliers",94,"Miami Heat",118,"",19617,"",1
"522","201812280MIN",2018-12-28,"8:00p","Atlanta Hawks",123,"Minnesota Timberwolves",120,"OT",18978,"",0
"523","201812280NOP",2018-12-28,"8:00p","Dallas Mavericks",112,"New Orleans Pelicans",114,"",18364,"",1
"524","201812280DEN",2018-12-28,"9:00p","San Antonio Spurs",99,"Denver Nuggets",102,"",20076,"",1
"525","201812280PHO",2018-12-28,"9:00p","Oklahoma City Thunder",118,"Phoenix Suns",102,"",18055,"",0
"526","201812280LAL",2018-12-28,"10:30p","Los Angeles Clippers",118,"Los Angeles Lakers",107,"",18997,"",0
"527","201812290MIL",2018-12-29,"5:00p","Brooklyn Nets",115,"Milwaukee Bucks",129,"",17918,"",1
"528","201812290NOP",2018-12-29,"7:00p","Houston Rockets",108,"New Orleans Pelicans",104,"",17555,"",0
"529","201812290WAS",2018-12-29,"7:00p","Charlotte Hornets",126,"Washington Wizards",130,"",17197,"",1
"530","201812290ATL",2018-12-29,"7:30p","Cleveland Cavaliers",108,"Atlanta Hawks",111,"",16460,"",1
"531","201812290MEM",2018-12-29,"8:00p","Boston Celtics",112,"Memphis Grizzlies",103,"",17794,"",0
"532","201812290UTA",2018-12-29,"8:00p","New York Knicks",97,"Utah Jazz",129,"",18306,"",1
"533","201812290PHO",2018-12-29,"9:00p","Denver Nuggets",122,"Phoenix Suns",118,"",14975,"",0
"534","201812290POR",2018-12-29,"10:00p","Golden State Warriors",115,"Portland Trail Blazers",105,"",19797,"",0
"535","201812290LAC",2018-12-29,"10:30p","San Antonio Spurs",122,"Los Angeles Clippers",111,"",19068,"",0
"536","201812300ORL",2018-12-30,"3:30p","Detroit Pistons",107,"Orlando Magic",109,"",17761,"",1
"537","201812300MIA",2018-12-30,"6:00p","Minnesota Timberwolves",113,"Miami Heat",104,"",19600,"",0
"538","201812300TOR",2018-12-30,"6:00p","Chicago Bulls",89,"Toronto Raptors",95,"",19800,"",1
"539","201812300DAL",2018-12-30,"7:00p","Oklahoma City Thunder",103,"Dallas Mavericks",105,"",20380,"",1
"540","201812300POR",2018-12-30,"9:00p","Philadelphia 76ers",95,"Portland Trail Blazers",129,"",19393,"",1
"541","201812300LAL",2018-12-30,"9:30p","Sacramento Kings",114,"Los Angeles Lakers",121,"",18997,"",1
"542","201812310IND",2018-12-31,"3:00p","Atlanta Hawks",108,"Indiana Pacers",116,"",17923,"",1
"543","201812310CHO",2018-12-31,"6:00p","Orlando Magic",100,"Charlotte Hornets",125,"",14694,"",1
"544","201812310HOU",2018-12-31,"7:00p","Memphis Grizzlies",101,"Houston Rockets",113,"",18055,"",1
"545","201812310SAS",2018-12-31,"7:00p","Boston Celtics",111,"San Antonio Spurs",120,"",18354,"",1
"546","201812310NOP",2018-12-31,"8:00p","Minnesota Timberwolves",114,"New Orleans Pelicans",123,"",14904,"",1
"547","201812310OKC",2018-12-31,"8:00p","Dallas Mavericks",102,"Oklahoma City Thunder",122,"",18203,"",1
"548","201812310PHO",2018-12-31,"9:00p","Golden State Warriors",132,"Phoenix Suns",109,"",16906,"",0
"549","201901010TOR",2019-01-01,"7:30p","Utah Jazz",116,"Toronto Raptors",122,"",19800,"",1
"550","201901010MIL",2019-01-01,"8:00p","Detroit Pistons",98,"Milwaukee Bucks",121,"",17534,"",1
"551","201901010DEN",2019-01-01,"9:00p","New York Knicks",108,"Denver Nuggets",115,"",19520,"",1
"552","201901010SAC",2019-01-01,"9:00p","Portland Trail Blazers",113,"Sacramento Kings",108,"OT",17583,"",0
"553","201901010LAC",2019-01-01,"10:30p","Philadelphia 76ers",119,"Los Angeles Clippers",113,"",17868,"",0
"554","201901020CHO",2019-01-02,"7:00p","Dallas Mavericks",122,"Charlotte Hornets",84,"",16955,"",0
"555","201901020CLE",2019-01-02,"7:00p","Miami Heat",117,"Cleveland Cavaliers",92,"",19432,"",0
"556","201901020WAS",2019-01-02,"7:00p","Atlanta Hawks",98,"Washington Wizards",114,"",15324,"",1
"557","201901020BRK",2019-01-02,"7:30p","New Orleans Pelicans",121,"Brooklyn Nets",126,"",16890,"",1
"558","201901020BOS",2019-01-02,"8:00p","Minnesota Timberwolves",102,"Boston Celtics",115,"",18624,"",1
"559","201901020CHI",2019-01-02,"8:00p","Orlando Magic",112,"Chicago Bulls",84,"",19013,"",0
"560","201901020MEM",2019-01-02,"8:00p","Detroit Pistons",101,"Memphis Grizzlies",94,"",14109,"",0
"561","201901020PHO",2019-01-02,"9:00p","Philadelphia 76ers",132,"Phoenix Suns",127,"",15226,"",0
"562","201901020LAL",2019-01-02,"10:30p","Oklahoma City Thunder",107,"Los Angeles Lakers",100,"",18997,"",0
"563","201901030SAS",2019-01-03,"8:00p","Toronto Raptors",107,"San Antonio Spurs",125,"",18354,"",1
"564","201901030SAC",2019-01-03,"10:00p","Denver Nuggets",117,"Sacramento Kings",113,"",17583,"",0
"565","201901030GSW",2019-01-03,"10:30p","Houston Rockets",135,"Golden State Warriors",134,"OT",19596,"",0
"566","201901040CLE",2019-01-04,"7:30p","Utah Jazz",117,"Cleveland Cavaliers",91,"",19432,"",0
"567","201901040BOS",2019-01-04,"8:00p","Dallas Mavericks",93,"Boston Celtics",114,"",18624,"",1
"568","201901040CHI",2019-01-04,"8:00p","Indiana Pacers",119,"Chicago Bulls",116,"OT",21284,"",0
"569","201901040MEM",2019-01-04,"8:00p","Brooklyn Nets",109,"Memphis Grizzlies",100,"",16683,"",0
"570","201901040MIA",2019-01-04,"8:00p","Washington Wizards",109,"Miami Heat",115,"",19600,"",1
"571","201901040MIN",2019-01-04,"8:00p","Orlando Magic",103,"Minnesota Timberwolves",120,"",14355,"",1
"572","201901040MIL",2019-01-04,"8:30p","Atlanta Hawks",112,"Milwaukee Bucks",144,"",17632,"",1
"573","201901040PHO",2019-01-04,"9:00p","Los Angeles Clippers",121,"Phoenix Suns",111,"",14764,"",0
"574","201901040LAL",2019-01-04,"10:30p","New York Knicks",119,"Los Angeles Lakers",112,"",18997,"",0
"575","201901040POR",2019-01-04,"10:30p","Oklahoma City Thunder",111,"Portland Trail Blazers",109,"",19393,"",0
"576","201901050DEN",2019-01-05,"5:00p","Charlotte Hornets",110,"Denver Nuggets",123,"",19861,"",1
"577","201901050DET",2019-01-05,"7:00p","Utah Jazz",110,"Detroit Pistons",105,"",17255,"",0
"578","201901050PHI",2019-01-05,"7:30p","Dallas Mavericks",100,"Philadelphia 76ers",106,"",20656,"",1
"579","201901050CLE",2019-01-05,"8:00p","New Orleans Pelicans",133,"Cleveland Cavaliers",98,"",19432,"",0
"580","201901050MIL",2019-01-05,"8:30p","Toronto Raptors",123,"Milwaukee Bucks",116,"",18028,"",0
"581","201901050SAS",2019-01-05,"8:30p","Memphis Grizzlies",88,"San Antonio Spurs",108,"",18354,"",1
"582","201901050POR",2019-01-05,"10:00p","Houston Rockets",101,"Portland Trail Blazers",110,"",19577,"",1
"583","201901050SAC",2019-01-05,"10:00p","Golden State Warriors",127,"Sacramento Kings",123,"",17583,"",0
"584","201901060CHI",2019-01-06,"3:30p","Brooklyn Nets",117,"Chicago Bulls",100,"",19265,"",0
"585","201901060LAC",2019-01-06,"3:30p","Orlando Magic",96,"Los Angeles Clippers",106,"",16616,"",1
"586","201901060MIN",2019-01-06,"3:30p","Los Angeles Lakers",86,"Minnesota Timberwolves",108,"",18978,"",1
"587","201901060ATL",2019-01-06,"6:00p","Miami Heat",82,"Atlanta Hawks",106,"",16630,"",1
"588","201901060OKC",2019-01-06,"7:00p","Washington Wizards",116,"Oklahoma City Thunder",98,"",18203,"",0
"589","201901060TOR",2019-01-06,"7:30p","Indiana Pacers",105,"Toronto Raptors",121,"",19800,"",1
"590","201901060PHO",2019-01-06,"8:00p","Charlotte Hornets",119,"Phoenix Suns",113,"",13110,"",0
"591","201901070DET",2019-01-07,"7:00p","San Antonio Spurs",119,"Detroit Pistons",107,"",13107,"",0
"592","201901070BOS",2019-01-07,"7:30p","Brooklyn Nets",95,"Boston Celtics",116,"",18624,"",1
"593","201901070HOU",2019-01-07,"8:00p","Denver Nuggets",113,"Houston Rockets",125,"",18055,"",1
"594","201901070MIL",2019-01-07,"8:00p","Utah Jazz",102,"Milwaukee Bucks",114,"",17341,"",1
"595","201901070NOP",2019-01-07,"8:00p","Memphis Grizzlies",95,"New Orleans Pelicans",114,"",14624,"",1
"596","201901070DAL",2019-01-07,"8:30p","Los Angeles Lakers",107,"Dallas Mavericks",97,"",20354,"",0
"597","201901070POR",2019-01-07,"10:00p","New York Knicks",101,"Portland Trail Blazers",111,"",19026,"",1
"598","201901070SAC",2019-01-07,"10:00p","Orlando Magic",95,"Sacramento Kings",111,"",15724,"",1
"599","201901080CLE",2019-01-08,"7:00p","Indiana Pacers",123,"Cleveland Cavaliers",115,"",19432,"",0
"600","201901080PHI",2019-01-08,"7:00p","Washington Wizards",115,"Philadelphia 76ers",132,"",20446,"",1
"601","201901080MIA",2019-01-08,"7:30p","Denver Nuggets",103,"Miami Heat",99,"",19600,"",0
"602","201901080TOR",2019-01-08,"7:30p","Atlanta Hawks",101,"Toronto Raptors",104,"",19800,"",1
"603","201901080OKC",2019-01-08,"8:00p","Minnesota Timberwolves",119,"Oklahoma City Thunder",117,"",18203,"",0
"604","201901080PHO",2019-01-08,"9:00p","Sacramento Kings",111,"Phoenix Suns",115,"",13977,"",1
"605","201901080GSW",2019-01-08,"10:30p","New York Knicks",95,"Golden State Warriors",122,"",19596,"",1
"606","201901080LAC",2019-01-08,"10:30p","Charlotte Hornets",109,"Los Angeles Clippers",128,"",15275,"",1
"607","201901090BOS",2019-01-09,"7:00p","Indiana Pacers",108,"Boston Celtics",135,"",18624,"",1
"608","201901090WAS",2019-01-09,"7:00p","Philadelphia 76ers",106,"Washington Wizards",123,"",18039,"",1
"609","201901090BRK",2019-01-09,"7:30p","Atlanta Hawks",100,"Brooklyn Nets",116,"",14531,"",1
"610","201901090HOU",2019-01-09,"8:00p","Milwaukee Bucks",116,"Houston Rockets",109,"",18055,"",0
"611","201901090MEM",2019-01-09,"8:00p","San Antonio Spurs",86,"Memphis Grizzlies",96,"",13944,"",1
"612","201901090NOP",2019-01-09,"8:00p","Cleveland Cavaliers",124,"New Orleans Pelicans",140,"",15058,"",1
"613","201901090DAL",2019-01-09,"8:30p","Phoenix Suns",94,"Dallas Mavericks",104,"",19596,"",1
"614","201901090UTA",2019-01-09,"9:00p","Orlando Magic",93,"Utah Jazz",106,"",18306,"",1
"615","201901090POR",2019-01-09,"10:00p","Chicago Bulls",112,"Portland Trail Blazers",124,"",19393,"",1
"616","201901090LAL",2019-01-09,"10:30p","Detroit Pistons",100,"Los Angeles Lakers",113,"",18997,"",1
"617","201901100MIA",2019-01-10,"7:00p","Boston Celtics",99,"Miami Heat",115,"",19600,"",1
"618","201901100DEN",2019-01-10,"9:00p","Los Angeles Clippers",100,"Denver Nuggets",121,"",15742,"",1
"619","201901100SAS",2019-01-10,"9:30p","Oklahoma City Thunder",147,"San Antonio Spurs",154,"2OT",18354,"",1
"620","201901100SAC",2019-01-10,"10:00p","Detroit Pistons",102,"Sacramento Kings",112,"",16916,"",1
"621","201901110PHI",2019-01-11,"7:00p","Atlanta Hawks",123,"Philadelphia 76ers",121,"",20487,"",0
"622","201901110WAS",2019-01-11,"7:00p","Milwaukee Bucks",106,"Washington Wizards",113,"",17996,"",1
"623","201901110NYK",2019-01-11,"7:30p","Indiana Pacers",121,"New York Knicks",106,"",19812,"",0
"624","201901110TOR",2019-01-11,"7:30p","Brooklyn Nets",105,"Toronto Raptors",122,"",19800,"",1
"625","201901110HOU",2019-01-11,"8:00p","Cleveland Cavaliers",113,"Houston Rockets",141,"",18055,"",1
"626","201901110MIN",2019-01-11,"8:00p","Dallas Mavericks",119,"Minnesota Timberwolves",115,"",18978,"",0
"627","201901110POR",2019-01-11,"10:00p","Charlotte Hornets",96,"Portland Trail Blazers",127,"",19393,"",1
"628","201901110UTA",2019-01-11,"10:00p","Los Angeles Lakers",95,"Utah Jazz",113,"",18306,"",1
"629","201901110GSW",2019-01-11,"10:30p","Chicago Bulls",109,"Golden State Warriors",146,"",19596,"",1
"630","201901120LAC",2019-01-12,"3:30p","Detroit Pistons",109,"Los Angeles Clippers",104,"",16540,"",0
"631","201901120MIA",2019-01-12,"5:00p","Memphis Grizzlies",108,"Miami Heat",112,"",19600,"",1
"632","201901120ORL",2019-01-12,"7:00p","Boston Celtics",103,"Orlando Magic",105,"",18846,"",1
"633","201901120MIN",2019-01-12,"8:00p","New Orleans Pelicans",106,"Minnesota Timberwolves",110,"",16384,"",1
"634","201901120OKC",2019-01-12,"8:00p","San Antonio Spurs",112,"Oklahoma City Thunder",122,"",18203,"",1
"635","201901120PHO",2019-01-12,"9:00p","Denver Nuggets",93,"Phoenix Suns",102,"",15246,"",1
"636","201901120SAC",2019-01-12,"10:00p","Charlotte Hornets",97,"Sacramento Kings",104,"",17853,"",1
"637","201901120UTA",2019-01-12,"10:00p","Chicago Bulls",102,"Utah Jazz",110,"",18306,"",1
"638","201901130NYK",2019-01-13,"1:00p","Philadelphia 76ers",108,"New York Knicks",105,"",18596,"",0
"639","201901130WAS",2019-01-13,"1:00p","Toronto Raptors",140,"Washington Wizards",138,"2OT",16919,"",0
"640","201901130ATL",2019-01-13,"3:30p","Milwaukee Bucks",133,"Atlanta Hawks",114,"",16292,"",0
"641","201901130ORL",2019-01-13,"6:00p","Houston Rockets",109,"Orlando Magic",116,"",16982,"",1
"642","201901130DAL",2019-01-13,"7:00p","Golden State Warriors",119,"Dallas Mavericks",114,"",20340,"",0
"643","201901130DEN",2019-01-13,"8:00p","Portland Trail Blazers",113,"Denver Nuggets",116,"",19520,"",1
"644","201901130LAL",2019-01-13,"9:30p","Cleveland Cavaliers",101,"Los Angeles Lakers",95,"",18997,"",0
"645","201901140BRK",2019-01-14,"7:30p","Boston Celtics",102,"Brooklyn Nets",109,"",16247,"",1
"646","201901140HOU",2019-01-14,"8:00p","Memphis Grizzlies",94,"Houston Rockets",112,"",18055,"",1
"647","201901140SAS",2019-01-14,"8:30p","Charlotte Hornets",108,"San Antonio Spurs",93,"",18354,"",0
"648","201901140UTA",2019-01-14,"9:00p","Detroit Pistons",94,"Utah Jazz",100,"",18306,"",1
"649","201901140SAC",2019-01-14,"10:00p","Portland Trail Blazers",107,"Sacramento Kings",115,"",17583,"",1
